TermID	Name	Value	UserValue_0	UserValue_1	UserValue_2	UserValue_3	UserValue_4	UserValue_5	UserValue_6	UserValue_7	UserValue_8	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0009767"	"photosynthetic electron transport chain"	NaN	NaN	NaN	NaN	NaN	NaN	5	915	45	30113	3.92860065984452	0.0293738108116746	0.901075404939598	0.85655209	null	null	null	null	null	19684	True
"GO:0009056"	"catabolic process"	NaN	NaN	NaN	NaN	87	915	2032	30113	0.0011	0.2	6.25058466141358	6.16588249360696	0.947665993572983	0.06719662	-2.50244398037995	1.07657287145701	-0.99073421147534	-5.48602292246823	0.213681100767942	null	False
"GO:1901136"	"carbohydrate derivative catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	6	915	61	30113	5.18127177155946	0.525629506943463	0.793508290577772	0.06843844	3.75875029389769	-5.48349346700963	4.4467829111155	5.04800867441854	-0.370669535571482	null	False
"GO:0006091"	"generation of precursor metabolites and energy"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42	915	5.96241621989356	3.17560569937111	0.928254020993319	0.07236501	2.27371724519246	3.11561729761573	-3.27097213961929	-2.27286017813927	-5.78663427516381	null	False
"GO:0033013"	"tetrapyrrole metabolic process"	NaN	NaN	NaN	NaN	NaN	9	915	76	30113	0.0009	5.37781784873621	0.826469546685193	0.883066177773138	0.08407764	5.41510652269105	-0.58076736614783	3.74821499804829	0.01190471802997	-5.38425605949216	null	False
"GO:0005975"	"carbohydrate metabolic process"	NaN	NaN	NaN	NaN	NaN	58	915	1502	30113	0.042	6.22597417368944	5.82619132132875	0.928971618593945	0.12325313	4.20015201762644	5.08654960496112	1.63188114200226	-5.01778143456717	-2.44584390848563	null	False
"GO:0006793"	"phosphorus metabolic process"	NaN	NaN	NaN	NaN	NaN	129	915	3578	30113	0.026	6.58288433528234	13.2524156349561	0.912818205813372	0.12672262	4.10493472117441	3.18040346462995	-0.459799388942518	-2.71502794413681	-5.99403688265191	null	False
"GO:0018298"	"protein-chromophore linkage"	NaN	NaN	NaN	NaN	16	915	51	30113	7.9E-11	4.9E-08	4.78879743013989	0.212854120453598	0.882335605376298	0.15151816	6.92766401739211	0.388961465937376	0.719382110885711	3.42658142600429	-6.93109139467809	null	False
"GO:0015994"	"chlorophyll metabolic process"	NaN	NaN	NaN	NaN	NaN	7	915	31	30113	0.00011	4.18732326937505	0.0532973825313327	0.856752927357595	0.19346283	6.69656874069351	-1.2636456377021	4.76591279078595	-1.03532601097775	-4.04541817431695	null	False
"GO:0006779"	"porphyrin-containing compound biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	7	915	49	30113	5.15752929560298	0.497665001919876	0.829990445566352	0.813867	null	null	null	null	null	15994	True
"GO:0006778"	"porphyrin-containing compound metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	9	915	71	30113	5.17944550239367	0.523423787565054	0.832600418219437	0.90116287	null	null	null	null	null	15994	True
"GO:0033014"	"tetrapyrrole biosynthetic process"	NaN	NaN	NaN	NaN	NaN	7	915	55	30113	0.0023	5.36136514313112	0.795745295437759	0.826434857586507	0.94309773	null	null	null	null	null	15994	True
"GO:0097305"	"response to alcohol"	NaN	NaN	NaN	NaN	NaN	12	915	225	30113	0.05	4.32807365451316	0.0736994211146625	0.826640959780717	0.26835743	-5.24927703126119	-3.38956894534125	-5.60730329316721	3.12100845145197	0.686168850695548	null	False
"GO:0009416"	"response to light stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	25	915	307	30113	4.7093547758344	0.177319754550872	0.846595124067823	0.28884446	-5.7644211039969	-4.46424629256806	-5.81754784098748	2.1995721351403	-1.9091276655998	null	False
"GO:0009314"	"response to radiation"	NaN	NaN	NaN	NaN	NaN	25	915	329	30113	6E-05	4.77604707118178	0.206752430714874	0.844980523289631	0.82065754	null	null	null	null	null	9416	True
"GO:0015748"	"organophosphate ester transport"	NaN	NaN	NaN	NaN	NaN	7	915	90	30113	0.025	4.76794949110024	0.202933108149122	0.952847276242815	0.30187396	-0.645741163428754	5.76696129460131	-1.68910711574528	0.551898869465799	5.97974132674846	null	False
"GO:0019438"	"aromatic compound biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	122	915	3450	30113	6.38183103100053	8.34145242361987	0.884312969002227	0.32717309	3.9476303973595	0.338719863145005	3.19583454963298	-1.79299360286436	-5.04464815709036	null	False
"GO:0046777"	"protein autophosphorylation"	NaN	NaN	NaN	NaN	23	915	334	30113	0.00043	0.12	4.2197678446584	0.0574318078654291	0.88089276783777	0.33297571	6.47678497620558	1.47670611744138	0.022028343989362	2.2366511521488	-7.20381820059652	null	False
"GO:0009607"	"response to biotic stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	15	915	257	30113	5.39092098347594	0.85178511085402	0.840461751628282	0.33449044	-5.13219187817458	-4.37067911510054	-5.51673897272151	3.16111889456377	-2.1562025235559	null	False
"GO:0009605"	"response to external stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	22	915	363	30113	5.75059092610229	1.94984900517728	0.828794777143682	0.38168381	-4.64098791935847	-4.26309364861391	-5.66551788137545	3.14060068878855	-1.20307551168596	null	False
"GO:0006952"	"defense response"	NaN	NaN	NaN	NaN	19	915	374	30113	0.025	1	5.47513197997449	1.03404955500044	0.819048500852722	0.39038154	-5.10158743972223	-4.99684971309487	-5.5216598502699	3.65167049158236	-0.664348246380427	null	False
"GO:0002229"	"defense response to oomycetes"	NaN	NaN	NaN	NaN	NaN	NaN	5	915	60	30113	3.35812528527665	0.0078948825475207	0.790676419157029	0.41260487	-4.20028354727916	-5.85430318570122	-4.64773607798178	5.04298052183833	-2.02892141279417	null	False
"GO:0015914"	"phospholipid transport"	NaN	NaN	NaN	NaN	5	915	50	30113	0.023	1	4.55456183919099	0.124153953395331	0.954314969019939	0.41486354	-0.41408773429212	5.42866923842904	-1.95505625041301	-0.127489845882718	5.78441580244457	null	False
"GO:0015833"	"peptide transport"	NaN	NaN	NaN	NaN	6	915	81	30113	0.044	1	4.99986534783845	0.346155973030943	0.930284506032121	0.45071256	-0.269404574272794	5.82385617606684	-1.11133144513561	0.307081145901715	6.01348161778396	null	False
"GO:0035672"	"oligopeptide transmembrane transport"	NaN	NaN	NaN	NaN	NaN	6	915	77	30113	0.036	4.35224042018223	0.0779169504755749	0.927873760573402	0.85717399	null	null	null	null	null	15833	True
"GO:0006857"	"oligopeptide transport"	NaN	NaN	NaN	NaN	6	915	81	30113	0.044	1	4.52414936755836	0.11575698401913	0.933885844471957	0.88447737	null	null	null	null	null	15833	True
"GO:0016998"	"cell wall macromolecule catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	915	28	4.59955559098598	0.137706835101908	0.783557540524741	0.45720483	4.84070751908675	-4.31484366493654	3.56441697188162	5.11916450996372	-2.56891963113985	null	False
"GO:0031667"	"response to nutrient levels"	NaN	NaN	NaN	NaN	NaN	NaN	6	915	66	30113	4.48502543020457	0.105784500801209	0.762034695143611	0.4737501	-3.87993272408778	-5.16357087281672	-4.82393735021411	4.94476782467461	-0.857467514165676	null	False
"GO:0042594"	"response to starvation"	NaN	NaN	NaN	NaN	NaN	5	915	51	30113	0.024	4.34336920022753	0.0763414366338548	0.758422529806809	0.76786631	null	null	null	null	null	31667	True
"GO:0031668"	"cellular response to extracellular stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	915	54	5.08355636582154	0.419723812769813	0.713806568855687	0.87405314	null	null	null	null	null	31667	True
"GO:0031669"	"cellular response to nutrient levels"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	915	49	4.35658032864026	0.078699513394759	0.740623157291768	0.95557061	null	null	null	null	null	31667	True
"GO:0006468"	"protein phosphorylation"	NaN	NaN	NaN	NaN	73	915	1855	30113	0.017	1	6.07849524307715	4.14863958534969	0.81756636275216	0.48564414	5.94595048693678	1.09191807182791	0.961264459919393	1.21273235081675	-6.68505540941951	null	False
"GO:0006464"	"cellular protein modification process"	NaN	NaN	NaN	NaN	NaN	NaN	139	915	3847	30113	6.38571956857304	8.41647458382802	0.826844980327008	0.80124858	null	null	null	null	null	6468	True
"GO:0036211"	"protein modification process"	NaN	NaN	NaN	NaN	NaN	139	915	3847	30113	0.019	6.38579442711015	8.41792544162951	0.84866020497922	0.80698068	null	null	null	null	null	6468	True
"GO:0044275"	"cellular carbohydrate catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	6	915	67	30113	4.91299745930841	0.283402044781505	0.781679166663409	0.48689452	3.93116864681988	-5.77739857457108	3.79615031877406	5.83017940358593	-1.04496365181237	null	False
"GO:0000272"	"polysaccharide catabolic process"	NaN	NaN	NaN	NaN	NaN	12	915	140	30113	0.0019	5.14590462677747	0.484520715011811	0.774558712535306	0.7527604	null	null	null	null	null	44275	True
"GO:0048544"	"recognition of pollen"	NaN	NaN	NaN	NaN	NaN	7	915	69	30113	0.0071	4.23126564843027	0.0589726950293092	0.913673751063372	0.49224139	-3.89926882457153	5.07678070549929	4.38068936977255	-0.176203269188737	4.46716936090546	null	False
"GO:0009856"	"pollination"	NaN	NaN	NaN	7	915	105	30113	0.048	1	NaN	4.30431815449006	0.0697762185153902	0.942433225933675	0.96228811	null	null	null	null	null	48544	True
"GO:0009875"	"pollen-pistil interaction"	NaN	NaN	NaN	NaN	7	915	71	30113	0.0082	0.77	4.24345972997095	0.0606520889045494	0.913550912987124	0.97854297	null	null	null	null	null	48544	True
"GO:0002239"	"response to oomycetes"	NaN	NaN	NaN	NaN	NaN	5	915	60	30113	0.043	3.37930551775058	0.00828962667489674	0.794485386182563	0.5081531	-3.74312726496962	-5.75401938859309	-4.4674930723078	5.44707504347671	-1.44842765248525	null	False
"GO:0016042"	"lipid catabolic process"	NaN	NaN	NaN	NaN	NaN	10	915	172	30113	0.044	5.22908514139924	0.586804458683396	0.788600774781779	0.52101304	4.35131731862242	-5.72385742740713	4.01774435863429	5.56522545461726	-0.507010934650345	null	False
"GO:0006355"	"regulation of transcription, DNA-templated"	NaN	NaN	NaN	NaN	NaN	NaN	95	915	2596	30113	6.46008845973629	9.9884738177474	0.938526589057662	0.56141625	-5.81406627719934	3.39373373876684	2.29265303714637	-4.20829167409719	2.52602704352573	null	False
"GO:2001141"	"regulation of RNA biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	915	2619	6.46039789103283	9.9955930627113	0.938726032284468	0.89110036	null	null	null	null	null	6355	True
"GO:1903506"	"regulation of nucleic acid-templated transcription"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96	915	2619	6.46009779406034	9.98868850315001	0.93852640597916	0.8997699	null	null	null	null	null	6355	True
"GO:0044282"	"small molecule catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	16	915	237	30113	5.69630045988705	1.72072081524219	0.777813262213278	0.5682959	4.15000682353058	-5.48009966989617	4.2674275097904	5.33550576913911	-0.852589869663292	null	False
"GO:0016054"	"organic acid catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	11	915	157	30113	5.526608043174	1.16417314765539	0.754744586647084	0.61401502	4.05731384305498	-5.17764768885853	4.13816652305256	5.32489897059972	-1.28827504996467	null	False
"GO:0009063"	"cellular amino acid catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	915	61	5.31776256542766	0.719732812243384	0.741832188826425	0.85063106	null	null	null	null	null	16054	True
"GO:1901361"	"organic cyclic compound catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15	915	260	5.55624338443952	1.24638726885091	0.75382661444205	0.61897507	4.69313281052535	-4.7499515955708	4.62070728228559	4.26952169806207	-1.55336482644834	null	False
"GO:0016052"	"carbohydrate catabolic process"	NaN	NaN	NaN	NaN	NaN	20	915	308	30113	0.0019	5.60466228906898	1.39338790428508	0.769783488204723	0.62725362	4.4399261905598	-5.41563028701818	4.52104139412122	4.95865024424362	-0.846774088609639	null	False
"GO:0071496"	"cellular response to external stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5	915	54	5.09118844266022	0.42716508583763	0.75300562113102	0.62737594	-4.27253086046761	-5.10817879290478	-5.04281560888736	4.50517073130399	-1.23113243335925	null	False
"GO:0009991"	"response to extracellular stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	6	915	72	30113	5.11085559218148	0.446954232223192	0.752168300350037	0.71057701	null	null	null	null	null	71496	True
"GO:0009617"	"response to bacterium"	NaN	NaN	NaN	NaN	NaN	10	915	132	30113	0.0096	4.68925556818768	0.169300215963127	0.751035098543243	0.65230081	-4.26093032069252	-5.42537443370976	-4.92964808553862	4.6129279426354	-1.71355746681867	null	False
"GO:0042742"	"defense response to bacterium"	NaN	NaN	NaN	NaN	NaN	NaN	9	915	118	30113	4.51241754860084	0.112671747023586	0.752742860768229	0.7271205	null	null	null	null	null	9617	True
"GO:0098542"	"defense response to other organism"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	915	203	5.26492402334799	0.637283229638553	0.720810346599361	0.83728151	null	null	null	null	null	9617	True
"GO:0051707"	"response to other organism"	NaN	NaN	NaN	NaN	NaN	NaN	14	915	236	30113	5.36440088924969	0.801327115905567	0.721289402432756	0.96893302	null	null	null	null	null	9617	True
"GO:0043207"	"response to external biotic stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14	915	236	5.36452848274551	0.801562577314879	0.722353029898262	0.97896809	null	null	null	null	null	9617	True
"GO:0006796"	"phosphate-containing compound metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	129	915	3564	30113	6.57260014138786	12.9422817948822	0.880213877268525	0.67080164	5.4942521275617	2.57762150175734	-0.649223285783664	-0.0801051264287962	-7.10643112380118	null	False
"GO:0016310"	"phosphorylation"	NaN	NaN	NaN	97	915	2619	30113	0.028	1	NaN	6.34031598898533	7.58100210090442	0.887686054825915	0.75825529	null	null	null	null	null	6796	True
"GO:0009057"	"macromolecule catabolic process"	NaN	NaN	NaN	NaN	NaN	50	915	1267	30113	0.042	5.81487593543451	2.26092469088851	0.748729184144343	0.67117075	4.41563325357706	-4.67854261598987	3.85067528606741	5.10515078833218	-2.0033892723452	null	False
"GO:0044248"	"cellular catabolic process"	NaN	NaN	NaN	NaN	NaN	61	915	1559	30113	0.031	6.08991605693475	4.2591852543539	0.736501409106417	0.75281928	null	null	null	null	null	9057	True
"GO:1901565"	"organonitrogen compound catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	16	915	207	30113	5.86788743667584	2.55445157627043	0.728502219145556	0.7662864	null	null	null	null	null	9057	True
"GO:1901575"	"organic substance catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	84	915	1859	30113	6.21475592099625	5.67762209738843	0.740118406084668	0.86787254	null	null	null	null	null	9057	True
"GO:0019439"	"aromatic compound catabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	14	915	256	30113	5.54929392121488	1.22660158513313	0.736470606260711	0.68254812	4.44121815476388	-4.09859588560011	4.52189099516804	3.75672180190682	-2.02188990706244	null	False
"GO:0009737"	"response to abscisic acid"	NaN	NaN	NaN	NaN	NaN	NaN	12	915	224	30113	4.18395278626658	0.0528853250650367	0.812736819102773	0.69645433	-5.54549195596045	-3.43225036112411	-5.42309336130432	3.54355154442077	0.892595695948152	null	False
"GO:0009738"	"abscisic acid-activated signaling pathway"	NaN	NaN	NaN	NaN	NaN	NaN	8	915	123	30113	3.95259873452977	0.0310428166835628	0.775358952893516	0.92273072	null	null	null	null	null	9737	True
"GO:0097306"	"cellular response to alcohol"	NaN	NaN	NaN	NaN	NaN	NaN	8	915	127	30113	4.09352674369967	0.0429440058571718	0.807592948920237	0.94230562	null	null	null	null	null	9737	True
"GO:0071215"	"cellular response to abscisic acid stimulus"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8	915	3.9649663748311	0.0319396476396188	0.809483022451795	0.96110549	null	null	null	null	null	9737	True
