TermID	Name	Value	UserValue_0	UserValue_1	UserValue_2	UserValue_3	UserValue_4	UserValue_5	UserValue_6	UserValue_7	UserValue_8	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0042440"	"pigment metabolic process"	NaN	NaN	NaN	NaN	NaN	6	199	30	24075	4.5E-07	5.18300491445475	0.527731346288351	0.960534157805013	0.03746353	-3.9644600023407	1.55793924947422	-1.0098876825473	-4.10598251622169	-4.18943221030228	null	False
"GO:0019684"	"photosynthesis, light reaction"	NaN	NaN	NaN	NaN	NaN	13	199	47	24075	1.9E-15	4.41091213886308	0.0891879341124959	0.912027077390227	0.05270909	-1.11905622183957	-5.92275137886508	4.33827927132852	-0.596082774529097	4.83136889438221	null	False
"GO:0009765"	"photosynthesis, light harvesting"	NaN	NaN	NaN	NaN	NaN	12	199	16	24075	1.8E-18	3.87817698049151	0.0261535297725543	0.91741035209746	0.80111831	null	null	null	null	null	19684	True
"GO:0006091"	"generation of precursor metabolites and energy"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16	199	5.96241621989356	3.17560569937111	0.918362140560039	0.07236501	7.1253227589559	-2.88448292368003	-1.90023500568244	5.90887942000452	-4.35812129060263	null	False
"GO:0033013"	"tetrapyrrole metabolic process"	NaN	NaN	NaN	NaN	NaN	7	199	31	24075	2.3E-08	5.37781784873621	0.826469546685193	0.856715273180435	0.08407764	5.29898248290263	5.87430431234309	-4.39894491860535	4.71076133308169	3.56890780995841	null	False
"GO:0044237"	"cellular metabolic process"	NaN	NaN	NaN	NaN	NaN	108	199	10696	24075	0.0034	7.15953113085803	49.9967675996236	0.911808153919473	0.09549387	5.05977723314504	-1.49024382165653	-5.14324840670582	-0.522241335611248	-4.01621395339649	null	False
"GO:0010467"	"gene expression"	NaN	NaN	NaN	NaN	35	199	2424	24075	0.00085	0.0082	6.51912152694078	11.4427977496953	0.907771007686289	0.13827928	2.09664932640746	1.8432793990388	-6.30213586856747	-1.7831754894125	1.63412075312548	null	False
"GO:0046483"	"heterocycle metabolic process"	NaN	NaN	NaN	NaN	NaN	10	199	312	24075	0.00034	6.79835199121567	21.7652043231961	0.888433206364006	0.17836231	7.0672434758644	-0.141235805407065	-4.58329194957038	2.9362690948025	-3.72957041389469	null	False
"GO:0015994"	"chlorophyll metabolic process"	NaN	NaN	NaN	NaN	NaN	5	199	9	24075	6.6E-08	4.18732326937505	0.0532973825313327	0.793308058363464	0.19346283	4.02250948315371	7.05925361923013	-3.79441637533323	3.25731799311064	5.5885711092755	null	False
"GO:0006779"	"porphyrin-containing compound biosynthetic process"	NaN	NaN	NaN	NaN	NaN	6	199	21	24075	7.2E-08	5.15752929560298	0.497665001919876	0.72971599352883	0.813867	null	null	null	null	null	15994	True
"GO:0006778"	"porphyrin-containing compound metabolic process"	NaN	NaN	NaN	NaN	NaN	6	199	24	24075	1.4E-07	5.17944550239367	0.523423787565054	0.761290580989493	0.90116287	null	null	null	null	null	15994	True
"GO:0033014"	"tetrapyrrole biosynthetic process"	NaN	NaN	NaN	NaN	NaN	7	199	28	24075	1.2E-08	5.36136514313112	0.795745295437759	0.724805139364092	0.94309773	null	null	null	null	null	15994	True
"GO:0034641"	"cellular nitrogen compound metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12	199	435	6.87946260879464	26.2345354226932	0.867932379521209	0.24214757	6.48657632419076	0.989466992998962	-5.34728130435494	2.90148070282507	-2.11477692200109	null	False
"GO:0006351"	"transcription, DNA-templated"	NaN	NaN	NaN	NaN	21	199	786	24075	3.3E-06	4.6E-05	5.7450099550123	1.92495242381031	0.777803400936488	0.27280242	4.75510485470965	4.29439334406951	-5.56951594537351	2.59817136821559	2.5872741088069	null	False
"GO:0019222"	"regulation of metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	33	199	1664	24075	6.59532632875254	13.6375716352383	0.67981249251333	0.4041105	-1.75714623520421	7.1725024688769	3.77273223478681	5.17603332051167	1.64880145788197	null	False
"GO:0044271"	"cellular nitrogen compound biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10	199	231	6.59633644073303	13.6693277614853	0.81011011040469	0.4079005	6.43257801685386	2.52016573334362	-5.55251071623186	3.61907419396805	-0.309888327747059	null	False
"GO:0016070"	"RNA metabolic process"	NaN	NaN	NaN	NaN	NaN	22	199	1088	24075	0.00012	6.36800966634631	8.08016643797477	0.782056341121474	0.51962627	5.13811839073721	3.45687447518606	-5.55535391119925	2.54013661812634	1.44636478708398	null	False
"GO:0006355"	"regulation of transcription, DNA-templated"	NaN	NaN	NaN	NaN	NaN	32	199	1513	24075	1.2E-06	6.46008845973629	9.9884738177474	0.589612500011016	0.53179802	-2.48144468787748	6.84017058374899	3.46342839051848	5.71449633649232	0.489247846812285	null	False
"GO:0009889"	"regulation of biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	32	199	1564	24075	6.518947228519	11.4382062522137	0.593481260085912	0.76952328	null	null	null	null	null	6355	True
"GO:0019219"	"regulation of nucleobase-containing compound metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.4772820586691	10.3918469132412	0.595118853809808	0.79606189	null	null	null	null	null	6355	True
"GO:0010468"	"regulation of gene expression"	NaN	NaN	NaN	NaN	NaN	NaN	32	199	1577	24075	6.55155843606155	12.3301721600333	0.586581396897097	0.80755717	null	null	null	null	null	6355	True
"GO:0051171"	"regulation of nitrogen compound metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	199	6.5580162671012	12.5148881729708	0.586492789570317	0.82497295	null	null	null	null	null	6355	True
"GO:0080090"	"regulation of primary metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	199	1626	6.56036580116495	12.5827772375439	0.586065864777636	0.82900326	null	null	null	null	null	6355	True
"GO:0031323"	"regulation of cellular metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	199	1593	6.56162556129514	12.6193291586718	0.584624323362846	0.8306663	null	null	null	null	null	6355	True
"GO:0060255"	"regulation of macromolecule metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	199	1640	6.58672533437449	13.3701428769444	0.5812237286102	0.84301718	null	null	null	null	null	6355	True
"GO:0010556"	"regulation of macromolecule biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	199	1564	6.51593871822457	11.3592435760674	0.586969403047583	0.85745006	null	null	null	null	null	6355	True
"GO:0031326"	"regulation of cellular biosynthetic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32	199	1564	6.51816715550178	11.4176795575902	0.583345374393707	0.88383993	null	null	null	null	null	6355	True
"GO:0051252"	"regulation of RNA metabolic process"	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21	199	740	6.46818865099393	10.1765209170931	0.592743743849838	0.88426193	null	null	null	null	null	6355	True
"GO:0018130"	"heterocycle biosynthetic process"	NaN	NaN	NaN	NaN	NaN	8	199	79	24075	6E-07	6.39743210840682	8.64654808206813	0.798982037323859	0.54597365	6.10583280300845	3.95721280135044	-5.05032821579567	4.18085897838741	1.46916477304643	null	False
"GO:0044085"	"cellular component biogenesis"	NaN	NaN	NaN	NaN	NaN	6	199	239	24075	0.016	6.15242075342923	4.91848412576312	0.902989046094909	0.60731625	2.77252309709962	-5.58427997524512	0.0032804612533477	-4.16650289921458	4.38658502490891	null	False
"GO:0050794"	"regulation of cellular process"	NaN	NaN	NaN	NaN	NaN	NaN	38	199	1955	24075	6.779189853253	20.825747926719	0.649863393970839	0.64151655	-2.05552118993634	6.7641797008941	3.76492743014271	5.30730590716369	1.04744713018725	null	False
"GO:0022607"	"cellular component assembly"	NaN	NaN	NaN	NaN	NaN	6	199	172	24075	0.0036	5.88565856469916	2.66114675869884	0.898117593723242	0.64791852	2.5199691204384	-5.43365418157115	-0.276702795807935	-3.81286524585079	4.93803235252217	null	False
"GO:0065003"	"protein-containing complex assembly"	NaN	NaN	NaN	NaN	NaN	6	199	169	24075	0.0033	5.62058781945637	1.4454318010786	0.903520187566897	0.72846316	null	null	null	null	null	22607	True
"GO:0032774"	"RNA biosynthetic process"	NaN	NaN	NaN	NaN	NaN	21	199	788	24075	3.4E-06	5.78739954149129	2.12231409949498	0.775442695290351	0.66568546	5.06168169490251	4.30916433673375	-5.69950306628638	2.2231181887809	2.44495913554184	null	False
"GO:0050789"	"regulation of biological process"	NaN	NaN	NaN	NaN	NaN	NaN	38	199	2027	24075	6.81813598931133	22.7796344025324	0.663624600789956	0.69674003	-2.10558824663535	7.13073476366474	3.36486409433537	5.74951301028683	1.32804226529549	null	False
