GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0032446	P	protein modification by small protein conjugation	8	562	140	20036	0.05	1	// Solyc08g007120.3 // Solyc02g079740.1 // Solyc03g114160.1 // Solyc06g054540.3 // Solyc01g067360.3 // Solyc02g069230.3 // Solyc05g005210.3 // Solyc09g059970.3 
GO:0008104	P	protein localization	6	562	258	20036	0.73	1	// Solyc02g087400.1 // Solyc01g097310.3 // Solyc02g072130.3 // Solyc09g009940.3 // Solyc03g095220.3 // Solyc07g056220.3 
GO:0009167	P	purine ribonucleoside monophosphate metabolic process	6	562	157	20036	0.29	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0006820	P	anion transport	5	562	78	20036	0.077	1	// Solyc02g067460.3 // Solyc02g068080.3 // Solyc09g090070.1 // Solyc03g119930.1 // Solyc03g058920.3 
GO:0044283	P	small molecule biosynthetic process	11	562	260	20036	0.12	1	// Solyc03g118410.3 // Solyc02g092260.3 // Solyc06g036260.3 // Solyc06g081980.1 // Solyc06g065560.2 // Solyc02g081330.4 // Solyc05g005180.3 // Solyc01g094790.3 // Solyc10g006400.3 // Solyc10g009240.3 // Solyc12g010840.2 
GO:0071840	P	cellular component organization or biogenesis	11	562	798	20036	1	1	// Solyc02g087400.1 // Solyc04g009540.1 // Solyc12g010060.2 // Solyc12g005050.2 // Solyc07g054290.1 // Solyc09g009940.3 // Solyc06g054560.3 // Solyc11g011160.1 // Solyc06g005360.3 // Solyc06g005420.1 // Solyc07g056220.3 
GO:0044712	P	single-organism catabolic process	8	562	150	20036	0.068	1	// Solyc01g110360.3 // Solyc09g092390.2 // Solyc02g089630.3 // Solyc01g094570.3 // Solyc06g061070.3 // Solyc07g066610.3 // Solyc10g049970.2 // Solyc07g065900.3 
GO:0051716	P	cellular response to stimulus	18	562	698	20036	0.67	1	// Solyc06g005350.3 // Solyc03g043960.3 // Solyc12g099970.2 // Solyc02g071220.3 // Solyc01g098400.3 // Solyc05g056620.2 // Solyc10g083920.2 // Solyc03g113720.3 // Solyc06g069430.3 // Solyc03g115770.3 // Solyc05g015610.3 // Solyc07g052400.3 // Solyc12g010130.1 // Solyc06g007120.3 // Solyc10g079600.2 // Solyc04g056570.3 // Solyc02g093800.3 // Solyc09g090100.3 
GO:0044711	P	single-organism biosynthetic process	22	562	632	20036	0.18	1	// Solyc07g055300.3 // Solyc06g036260.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc02g072150.3 // Solyc12g056580.2 // Solyc05g005180.3 // Solyc06g081980.1 // Solyc06g065560.2 // Solyc02g081330.4 // Solyc12g056830.1 // Solyc10g006400.3 // Solyc12g010840.2 // Solyc01g109790.3 // Solyc10g008740.3 // Solyc03g115980.1 // Solyc01g094790.3 // Solyc03g118410.3 // Solyc02g092260.3 // Solyc10g077040.2 // Solyc04g015750.3 // Solyc10g009240.3 
GO:0043043	P	peptide biosynthetic process	12	562	583	20036	0.89	1	// Solyc05g009570.3 // Solyc03g112150.1 // Solyc02g086740.1 // Solyc01g056780.3 // Solyc07g056020.3 // Solyc06g051200.3 // Solyc07g062870.3 // Solyc07g064620.2 // Solyc12g098350.1 // Solyc12g010060.2 // Solyc12g008910.2 // Solyc08g078010.3 
GO:0055085	P	transmembrane transport	24	562	726	20036	0.24	1	// Solyc02g087400.1 // Solyc02g080540.1 // Solyc04g025990.3 // Solyc12g005060.1 // Solyc01g091870.3 // Solyc01g098500.3 // Solyc02g068080.3 // Solyc03g058920.3 // Solyc08g083060.3 // Solyc05g050360.3 // Solyc12g056830.1 // Solyc02g091080.2 // Solyc06g054270.3 // Solyc10g024360.2 // Solyc10g081460.2 // Solyc05g050350.2 // Solyc12g017420.2 // Solyc09g090070.1 // Solyc05g051900.3 // Solyc03g045070.1 // Solyc07g065380.4 // Solyc11g065830.2 // Solyc03g097940.3 // Solyc02g067460.3 
GO:0009199	P	ribonucleoside triphosphate metabolic process	6	562	157	20036	0.29	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0016310	P	phosphorylation	28	562	1403	20036	0.98	1	// Solyc09g012000.1 // Solyc09g075920.1 // Solyc06g069430.3 // Solyc10g074930.1 // Solyc04g071120.3 // Solyc12g010130.1 // Solyc02g071740.3 // Solyc01g007120.3 // Solyc08g075890.3 // Solyc10g080390.2 // Solyc05g056620.2 // Solyc05g054860.1 // Solyc07g065900.3 // Solyc03g059250.3 // Solyc04g078700.3 // Solyc04g007710.3 // Solyc03g095510.3 // Solyc04g058110.3 // Solyc07g066610.3 // Solyc05g052590.1 // Solyc10g038190.2 // Solyc12g008510.2 // Solyc01g110360.3 // Solyc01g096350.3 // Solyc10g079130.2 // Solyc07g052610.3 // Solyc05g015610.3 // Solyc01g108280.3 
GO:0033036	P	macromolecule localization	7	562	345	20036	0.85	1	// Solyc02g087400.1 // Solyc03g095220.3 // Solyc02g072130.3 // Solyc09g009940.3 // Solyc01g097310.3 // Solyc10g075150.2 // Solyc07g056220.3 
GO:0009205	P	purine ribonucleoside triphosphate metabolic process	6	562	154	20036	0.27	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0046034	P	ATP metabolic process	6	562	145	20036	0.23	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0032787	P	monocarboxylic acid metabolic process	7	562	200	20036	0.34	1	// Solyc03g118410.3 // Solyc01g110360.3 // Solyc06g036260.3 // Solyc06g065560.2 // Solyc10g009240.3 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0045184	P	establishment of protein localization	6	562	248	20036	0.7	1	// Solyc02g087400.1 // Solyc01g097310.3 // Solyc02g072130.3 // Solyc09g009940.3 // Solyc03g095220.3 // Solyc07g056220.3 
GO:0043436	P	oxoacid metabolic process	19	562	478	20036	0.089	1	// Solyc03g118410.3 // Solyc02g092260.3 // Solyc10g007110.3 // Solyc06g036260.3 // Solyc10g009240.3 // Solyc06g065560.2 // Solyc03g121910.1 // Solyc12g044600.3 // Solyc02g091560.3 // Solyc11g007990.2 // Solyc04g071140.3 // Solyc01g094790.3 // Solyc12g089210.2 // Solyc06g061070.3 // Solyc01g110360.3 // Solyc07g066610.3 // Solyc01g005560.3 // Solyc07g065900.3 // Solyc02g089630.3 
GO:0046128	P	purine ribonucleoside metabolic process	8	562	177	20036	0.13	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc03g123370.3 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 // Solyc09g092390.2 
GO:0055114	P	oxidation-reduction process	53	562	1718	20036	0.26	1	// Solyc06g036260.3 // Solyc11g071600.2 // Solyc06g051400.3 // Solyc03g123880.3 // Solyc10g005120.2 // Solyc04g082630.3 // Solyc07g006890.1 // Solyc06g071290.3 // Solyc12g011000.2 // Solyc01g005560.3 // Solyc03g096050.3 // Solyc10g086220.2 // Solyc02g071380.2 // Solyc01g110450.3 // Solyc10g006900.3 // Solyc09g075860.3 // Solyc02g084930.3 // Solyc04g080820.2 // Solyc06g060310.3 // Solyc04g071890.3 // Solyc01g111510.3 // Solyc08g078460.3 // Solyc11g012850.2 // Solyc08g082400.1 // Solyc07g056670.3 // Solyc12g010840.2 // Solyc12g042470.2 // Solyc01g109790.3 // Solyc05g053530.1 // Solyc12g013710.2 // Solyc03g115980.1 // Solyc11g007990.2 // Solyc02g082760.3 // Solyc10g047930.2 // Solyc10g075160.1 // Solyc02g086710.3 // Solyc11g010120.2 // Solyc08g079280.3 // Solyc02g087190.1 // Solyc04g025650.3 // Solyc12g096760.2 // Solyc10g005110.3 // Solyc07g054210.3 // Solyc10g085200.2 // Solyc10g077040.2 // Solyc12g044600.3 // Solyc02g092250.3 // Solyc10g009390.3 // Solyc02g084030.3 // Solyc02g093680.3 // Solyc10g082030.2 // Solyc04g009030.3 // Solyc11g006590.2 
GO:0046483	P	heterocycle metabolic process	68	562	2475	20036	0.59	1	// Solyc01g007750.3 // Solyc04g080820.2 // Solyc01g081490.3 // Solyc02g080540.1 // Solyc12g013620.2 // Solyc04g049800.3 // Solyc12g005060.1 // Solyc05g009790.1 // Solyc06g069430.3 // Solyc06g051840.1 // Solyc01g100670.1 // Solyc06g072710.3 // Solyc07g041190.3 // Solyc07g040680.3 // Solyc05g046340.2 // Solyc07g062130.3 // Solyc10g049970.2 // Solyc03g097320.3 // Solyc03g007370.3 // Solyc03g026280.3 // Solyc03g121400.1 // Solyc06g081980.1 // Solyc08g076370.3 // Solyc12g056980.1 // Solyc02g021430.1 // Solyc03g095720.3 // Solyc05g052030.1 // Solyc06g048630.3 // Solyc12g056830.1 // Solyc06g073050.2 // Solyc10g006400.3 // Solyc11g012980.1 // Solyc07g065900.3 // Solyc07g008020.3 // Solyc06g048730.3 // Solyc09g092390.2 // Solyc01g090460.3 // Solyc04g081190.3 // Solyc05g007770.3 // Solyc05g012500.3 // Solyc10g008740.3 // Solyc03g115980.1 // Solyc05g015610.3 // Solyc09g015770.3 // Solyc10g005110.3 // Solyc12g007070.2 // Solyc11g064990.2 // Solyc10g009110.1 // Solyc01g110360.3 // Solyc02g062740.3 // Solyc06g060230.3 // Solyc02g091930.3 // Solyc02g083750.1 // Solyc07g066470.3 // Solyc07g065500.2 // Solyc05g056620.2 // Solyc10g077040.2 // Solyc03g121260.3 // Solyc04g011670.3 // Solyc03g123370.3 // Solyc06g053840.3 // Solyc11g011160.1 // Solyc04g015750.3 // Solyc12g056430.1 // Solyc07g066610.3 // Solyc01g110310.3 // Solyc04g009440.3 // Solyc02g083220.2 
GO:0044700	P	single organism signaling	17	562	448	20036	0.14	1	// Solyc06g005350.3 // Solyc03g043960.3 // Solyc06g007120.3 // Solyc02g071220.3 // Solyc01g098400.3 // Solyc05g056620.2 // Solyc10g083920.2 // Solyc03g113720.3 // Solyc06g069430.3 // Solyc03g115770.3 // Solyc05g015610.3 // Solyc02g093800.3 // Solyc12g010130.1 // Solyc10g079600.2 // Solyc04g056570.3 // Solyc07g052400.3 // Solyc09g090100.3 
GO:1901564	P	organonitrogen compound metabolic process	42	562	1240	20036	0.13	1	// Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g010060.2 // Solyc07g056020.3 // Solyc07g062870.3 // Solyc02g091560.3 // Solyc06g061070.3 // Solyc10g049970.2 // Solyc05g009570.3 // Solyc03g112150.1 // Solyc10g007110.3 // Solyc06g081980.1 // Solyc02g086740.1 // Solyc04g080820.2 // Solyc02g089630.3 // Solyc01g010050.3 // Solyc12g056830.1 // Solyc12g089210.2 // Solyc10g006400.3 // Solyc12g008910.2 // Solyc12g010840.2 // Solyc07g065900.3 // Solyc06g048730.3 // Solyc09g092390.2 // Solyc01g056780.3 // Solyc10g008740.3 // Solyc03g115980.1 // Solyc07g066610.3 // Solyc01g094790.3 // Solyc12g098350.1 // Solyc07g066470.3 // Solyc01g110360.3 // Solyc02g092260.3 // Solyc10g005110.3 // Solyc10g077040.2 // Solyc03g121910.1 // Solyc08g078010.3 // Solyc06g051200.3 // Solyc03g123370.3 // Solyc07g064620.2 // Solyc04g015750.3 // Solyc05g015610.3 
GO:1901566	P	organonitrogen compound biosynthetic process	28	562	920	20036	0.36	1	// Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g010060.2 // Solyc07g056020.3 // Solyc05g009570.3 // Solyc03g112150.1 // Solyc06g081980.1 // Solyc02g086740.1 // Solyc01g010050.3 // Solyc12g056830.1 // Solyc10g006400.3 // Solyc12g008910.2 // Solyc12g010840.2 // Solyc06g048730.3 // Solyc01g056780.3 // Solyc10g008740.3 // Solyc03g115980.1 // Solyc12g098350.1 // Solyc01g094790.3 // Solyc07g066470.3 // Solyc02g092260.3 // Solyc10g005110.3 // Solyc10g077040.2 // Solyc08g078010.3 // Solyc06g051200.3 // Solyc07g064620.2 // Solyc04g015750.3 // Solyc07g062870.3 
GO:0044249	P	cellular biosynthetic process	82	562	2639	20036	0.18	1	// Solyc07g055300.3 // Solyc01g007750.3 // Solyc06g036260.3 // Solyc01g081490.3 // Solyc02g080540.1 // Solyc12g013620.2 // Solyc04g049800.3 // Solyc12g005060.1 // Solyc12g010060.2 // Solyc05g009790.1 // Solyc07g056020.3 // Solyc06g069430.3 // Solyc06g060230.3 // Solyc02g072150.3 // Solyc05g005180.3 // Solyc06g072710.3 // Solyc07g041190.3 // Solyc07g040680.3 // Solyc05g046340.2 // Solyc07g066470.3 // Solyc03g097320.3 // Solyc03g007370.3 // Solyc03g026280.3 // Solyc05g009570.3 // Solyc03g112150.1 // Solyc02g081330.4 // Solyc03g121400.1 // Solyc06g081980.1 // Solyc08g076370.3 // Solyc02g086740.1 // Solyc12g056980.1 // Solyc02g021430.1 // Solyc07g064620.2 // Solyc03g095720.3 // Solyc06g051840.1 // Solyc06g048630.3 // Solyc12g056830.1 // Solyc01g010050.3 // Solyc10g006400.3 // Solyc12g008910.2 // Solyc11g012980.1 // Solyc12g010840.2 // Solyc01g109790.3 // Solyc06g048730.3 // Solyc06g073050.2 // Solyc01g090460.3 // Solyc12g056580.2 // Solyc04g081190.3 // Solyc01g056780.3 // Solyc05g007770.3 // Solyc05g012500.3 // Solyc10g008740.3 // Solyc03g115980.1 // Solyc07g062870.3 // Solyc01g094790.3 // Solyc12g098350.1 // Solyc09g015770.3 // Solyc10g005110.3 // Solyc12g007070.2 // Solyc11g064990.2 // Solyc10g009110.1 // Solyc03g118410.3 // Solyc02g092260.3 // Solyc04g009440.3 // Solyc02g091930.3 // Solyc02g083750.1 // Solyc07g065500.2 // Solyc05g056620.2 // Solyc10g077040.2 // Solyc08g078010.3 // Solyc04g011670.3 // Solyc06g051200.3 // Solyc05g052030.1 // Solyc06g053840.3 // Solyc11g011160.1 // Solyc04g015750.3 // Solyc12g056430.1 // Solyc10g009240.3 // Solyc06g065560.2 // Solyc01g110310.3 // Solyc07g008020.3 // Solyc02g083220.2 
GO:0019538	P	protein metabolic process	64	562	3004	20036	0.99	1	// Solyc09g012000.1 // Solyc02g079740.1 // Solyc09g075920.1 // Solyc12g010060.2 // Solyc09g083130.3 // Solyc07g056020.3 // Solyc12g088670.2 // Solyc06g054540.3 // Solyc01g080020.2 // Solyc03g033340.3 // Solyc04g071120.3 // Solyc04g015340.3 // Solyc12g010130.1 // Solyc08g078010.3 // Solyc12g095910.2 // Solyc07g066470.3 // Solyc03g119860.3 // Solyc05g009570.3 // Solyc10g080390.2 // Solyc08g007120.3 // Solyc12g088760.1 // Solyc04g082250.3 // Solyc07g052290.1 // Solyc08g075890.3 // Solyc02g069230.3 // Solyc05g056620.2 // Solyc02g092680.1 // Solyc12g008910.2 // Solyc01g087810.2 // Solyc05g054860.1 // Solyc09g059970.3 // Solyc03g059250.3 // Solyc04g078700.3 // Solyc10g049630.2 // Solyc01g056780.3 // Solyc08g078270.3 // Solyc04g007710.3 // Solyc02g071740.3 // Solyc01g067360.3 // Solyc03g095510.3 // Solyc02g076690.3 // Solyc07g052610.3 // Solyc03g112150.1 // Solyc04g058110.3 // Solyc05g005210.3 // Solyc12g098350.1 // Solyc05g052590.1 // Solyc10g047930.2 // Solyc10g038190.2 // Solyc07g051850.3 // Solyc10g074930.1 // Solyc03g114160.1 // Solyc06g069430.3 // Solyc01g007120.3 // Solyc01g096350.3 // Solyc06g051200.3 // Solyc06g066760.3 // Solyc07g064620.2 // Solyc10g079130.2 // Solyc01g109940.3 // Solyc02g086740.1 // Solyc07g062870.3 // Solyc02g084920.3 // Solyc01g108280.3 
GO:0016053	P	organic acid biosynthetic process	8	562	213	20036	0.26	1	// Solyc03g118410.3 // Solyc02g092260.3 // Solyc06g036260.3 // Solyc06g065560.2 // Solyc01g094790.3 // Solyc10g006400.3 // Solyc10g009240.3 // Solyc12g010840.2 
GO:0006163	P	purine nucleotide metabolic process	7	562	188	20036	0.28	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc03g123370.3 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0016567	P	protein ubiquitination	7	562	128	20036	0.077	1	// Solyc08g007120.3 // Solyc02g079740.1 // Solyc03g114160.1 // Solyc06g054540.3 // Solyc01g067360.3 // Solyc02g069230.3 // Solyc05g005210.3 
GO:0019637	P	organophosphate metabolic process	7	562	370	20036	0.89	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc03g123370.3 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0007165	P	signal transduction	17	562	448	20036	0.14	1	// Solyc06g005350.3 // Solyc03g043960.3 // Solyc06g007120.3 // Solyc02g071220.3 // Solyc01g098400.3 // Solyc05g056620.2 // Solyc10g083920.2 // Solyc03g113720.3 // Solyc06g069430.3 // Solyc03g115770.3 // Solyc05g015610.3 // Solyc02g093800.3 // Solyc12g010130.1 // Solyc10g079600.2 // Solyc04g056570.3 // Solyc07g052400.3 // Solyc09g090100.3 
GO:0009141	P	nucleoside triphosphate metabolic process	6	562	161	20036	0.31	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0009161	P	ribonucleoside monophosphate metabolic process	6	562	162	20036	0.31	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0009144	P	purine nucleoside triphosphate metabolic process	6	562	154	20036	0.27	1	// Solyc01g110360.3 // Solyc02g080540.1 // Solyc12g005060.1 // Solyc12g056830.1 // Solyc07g066610.3 // Solyc07g065900.3 
GO:0006807	P	nitrogen compound metabolic process	92	562	3302	20036	0.55	1	// Solyc01g007750.3 // Solyc12g013620.2 // Solyc02g091560.3 // Solyc07g062130.3 // Solyc10g049970.2 // Solyc03g026280.3 // Solyc03g121400.1 // Solyc05g056620.2 // Solyc02g021430.1 // Solyc01g010050.3 // Solyc10g006400.3 // Solyc12g008910.2 // Solyc11g012980.1 // Solyc12g010840.2 // Solyc07g008020.3 // Solyc06g048730.3 // Solyc07g065500.2 // Solyc05g012500.3 // Solyc10g008740.3 // Solyc11g064990.2 // Solyc12g007070.2 // Solyc10g077040.2 // Solyc03g121910.1 // Solyc06g051200.3 // Solyc05g052030.1 // Solyc07g064620.2 // Solyc12g056430.1 // Solyc01g100670.1 // Solyc12g005060.1 // Solyc07g056020.3 // Solyc06g061070.3 // Solyc05g046340.2 // Solyc03g007370.3 // Solyc06g048630.3 // Solyc10g009110.1 // Solyc09g092390.2 // Solyc01g090460.3 // Solyc04g081190.3 // Solyc07g066610.3 // Solyc01g110310.3 // Solyc02g062740.3 // Solyc10g005110.3 // Solyc02g083750.1 // Solyc04g011670.3 // Solyc06g053840.3 // Solyc04g015750.3 // Solyc07g062870.3 // Solyc03g097320.3 // Solyc01g081490.3 // Solyc03g112150.1 // Solyc10g007110.3 // Solyc12g040790.2 // Solyc02g086740.1 // Solyc04g080820.2 // Solyc07g040680.3 // Solyc12g089210.2 // Solyc07g065900.3 // Solyc05g007770.3 // Solyc01g094790.3 // Solyc02g092260.3 // Solyc11g011160.1 // Solyc05g015610.3 // Solyc02g083220.2 // Solyc02g080540.1 // Solyc04g049800.3 // Solyc12g010060.2 // Solyc05g009790.1 // Solyc06g069430.3 // Solyc06g072710.3 // Solyc07g041190.3 // Solyc06g073050.2 // Solyc05g009570.3 // Solyc06g081980.1 // Solyc08g076370.3 // Solyc12g056980.1 // Solyc08g062190.3 // Solyc03g095720.3 // Solyc12g056830.1 // Solyc12g098350.1 // Solyc06g051840.1 // Solyc09g015770.3 // Solyc01g056780.3 // Solyc03g115980.1 // Solyc01g110360.3 // Solyc04g009440.3 // Solyc02g091930.3 // Solyc03g121260.3 // Solyc08g078010.3 // Solyc03g123370.3 // Solyc02g089630.3 // Solyc07g066470.3 // Solyc06g060230.3 
GO:0035556	P	intracellular signal transduction	11	562	258	20036	0.12	1	// Solyc06g005350.3 // Solyc03g043960.3 // Solyc06g007120.3 // Solyc02g071220.3 // Solyc01g098400.3 // Solyc03g113720.3 // Solyc06g069430.3 // Solyc05g056620.2 // Solyc05g015610.3 // Solyc10g079600.2 // Solyc03g115770.3 
GO:0097659	P	nucleic acid-templated transcription	43	562	1237	20036	0.093	1	// Solyc01g007750.3 // Solyc12g013620.2 // Solyc04g049800.3 // Solyc05g009790.1 // Solyc06g069430.3 // Solyc06g051840.1 // Solyc06g072710.3 // Solyc07g041190.3 // Solyc01g081490.3 // Solyc03g097320.3 // Solyc03g007370.3 // Solyc03g026280.3 // Solyc03g121400.1 // Solyc08g076370.3 // Solyc12g056980.1 // Solyc02g021430.1 // Solyc03g095720.3 // Solyc06g048630.3 // Solyc07g040680.3 // Solyc06g073050.2 // Solyc11g012980.1 // Solyc07g008020.3 // Solyc01g090460.3 // Solyc04g081190.3 // Solyc05g007770.3 // Solyc05g012500.3 // Solyc11g064990.2 // Solyc09g015770.3 // Solyc01g110310.3 // Solyc12g007070.2 // Solyc10g009110.1 // Solyc06g060230.3 // Solyc02g091930.3 // Solyc02g083750.1 // Solyc07g065500.2 // Solyc05g056620.2 // Solyc04g011670.3 // Solyc05g052030.1 // Solyc06g053840.3 // Solyc11g011160.1 // Solyc12g056430.1 // Solyc04g009440.3 // Solyc02g083220.2 
GO:0044267	P	cellular protein metabolic process	51	562	2470	20036	0.99	1	// Solyc09g012000.1 // Solyc08g075890.3 // Solyc09g075920.1 // Solyc12g010060.2 // Solyc07g056020.3 // Solyc01g067360.3 // Solyc06g054540.3 // Solyc10g074930.1 // Solyc03g033340.3 // Solyc04g071120.3 // Solyc12g010130.1 // Solyc03g119860.3 // Solyc07g066470.3 // Solyc08g078010.3 // Solyc05g009570.3 // Solyc10g080390.2 // Solyc08g007120.3 // Solyc01g007120.3 // Solyc02g086740.1 // Solyc02g079740.1 // Solyc02g069230.3 // Solyc05g056620.2 // Solyc12g008910.2 // Solyc05g054860.1 // Solyc09g059970.3 // Solyc03g059250.3 // Solyc04g078700.3 // Solyc10g049630.2 // Solyc08g078270.3 // Solyc04g007710.3 // Solyc02g071740.3 // Solyc03g095510.3 // Solyc01g056780.3 // Solyc03g112150.1 // Solyc04g058110.3 // Solyc05g005210.3 // Solyc12g098350.1 // Solyc05g052590.1 // Solyc10g047930.2 // Solyc10g038190.2 // Solyc03g114160.1 // Solyc06g069430.3 // Solyc01g096350.3 // Solyc06g051200.3 // Solyc06g066760.3 // Solyc07g064620.2 // Solyc10g079130.2 // Solyc07g052610.3 // Solyc07g062870.3 // Solyc02g084920.3 // Solyc01g108280.3 
GO:1901575	P	organic substance catabolic process	11	562	424	20036	0.64	1	// Solyc01g110360.3 // Solyc09g092390.2 // Solyc02g089630.3 // Solyc07g065900.3 // Solyc01g067660.3 // Solyc01g094570.3 // Solyc06g061070.3 // Solyc07g066610.3 // Solyc10g049970.2 // Solyc02g084920.3 // Solyc01g109940.3 
GO:0044262	P	cellular carbohydrate metabolic process	6	562	183	20036	0.41	1	// Solyc07g055300.3 // Solyc06g072380.3 // Solyc02g072150.3 // Solyc12g056580.2 // Solyc12g008510.2 // Solyc01g109790.3 
GO:0044260	P	cellular macromolecule metabolic process	97	562	4501	20036	1	1	// Solyc01g007750.3 // Solyc02g079740.1 // Solyc12g013620.2 // Solyc03g026280.3 // Solyc10g049630.2 // Solyc02g071740.3 // Solyc08g007120.3 // Solyc03g121400.1 // Solyc01g007120.3 // Solyc02g021430.1 // Solyc12g008910.2 // Solyc11g012980.1 // Solyc09g059970.3 // Solyc03g059250.3 // Solyc07g008020.3 // Solyc07g065500.2 // Solyc03g095510.3 // Solyc05g012500.3 // Solyc11g064990.2 // Solyc10g038190.2 // Solyc12g007070.2 // Solyc06g051840.1 // Solyc06g051200.3 // Solyc05g052030.1 // Solyc07g064620.2 // Solyc10g079130.2 // Solyc12g056430.1 // Solyc02g084920.3 // Solyc07g056020.3 // Solyc04g071120.3 // Solyc12g010130.1 // Solyc03g007370.3 // Solyc02g069230.3 // Solyc06g048630.3 // Solyc10g009110.1 // Solyc01g090460.3 // Solyc04g081190.3 // Solyc04g058110.3 // Solyc05g052590.1 // Solyc10g047930.2 // Solyc01g110310.3 // Solyc02g062740.3 // Solyc02g083750.1 // Solyc01g096350.3 // Solyc04g011670.3 // Solyc06g053840.3 // Solyc01g108280.3 // Solyc07g052610.3 // Solyc07g062870.3 // Solyc09g075920.1 // Solyc06g054540.3 // Solyc03g097320.3 // Solyc03g112150.1 // Solyc02g086740.1 // Solyc08g075890.3 // Solyc10g080390.2 // Solyc07g040680.3 // Solyc01g109790.3 // Solyc04g078700.3 // Solyc04g007710.3 // Solyc12g056580.2 // Solyc05g007770.3 // Solyc05g005210.3 // Solyc03g114160.1 // Solyc05g056620.2 // Solyc06g066760.3 // Solyc11g011160.1 // Solyc02g083220.2 // Solyc09g012000.1 // Solyc04g049800.3 // Solyc12g010060.2 // Solyc05g009790.1 // Solyc01g067360.3 // Solyc06g069430.3 // Solyc10g074930.1 // Solyc06g072710.3 // Solyc07g041190.3 // Solyc03g033340.3 // Solyc03g119860.3 // Solyc06g073050.2 // Solyc05g009570.3 // Solyc08g076370.3 // Solyc12g056980.1 // Solyc03g095720.3 // Solyc12g098350.1 // Solyc05g054860.1 // Solyc09g015770.3 // Solyc08g078270.3 // Solyc01g056780.3 // Solyc03g115980.1 // Solyc04g009440.3 // Solyc02g091930.3 // Solyc03g121260.3 // Solyc08g078010.3 // Solyc01g081490.3 // Solyc07g066470.3 // Solyc06g060230.3 
GO:0016043	P	cellular component organization	10	562	691	20036	0.99	1	// Solyc02g087400.1 // Solyc12g010060.2 // Solyc12g005050.2 // Solyc07g054290.1 // Solyc09g009940.3 // Solyc06g054560.3 // Solyc11g011160.1 // Solyc06g005360.3 // Solyc06g005420.1 // Solyc07g056220.3 
