GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0044271	P	cellular nitrogen compound biosynthetic process	175	945	4436	28362	0.011	0.27	// AT1G58290 // AT1G33240 // AT5G61270 // AT4G15560 // AT1G25440 // AT1G30500 // AT3G17040 // AT2G46590 // AT2G18790 // AT5G64735 // AT5G08050 // AT1G27450 // AT2G43010 // AT5G57180 // AT1G05805 // AT4G23895 // AT5G28237 // AT2G21650 // AT5G67630 // AT4G26000 // AT3G59400 // AT3G50700 // AT3G13640 // AT5G23280 // AT1G72450 // AT2G14210 // AT3G20365 // AT3G19030 // AT5G59380 // AT5G08330 // AT2G34620 // AT4G25470 // AT1G21910 // AT3G20550 // AT3G15540 // AT5G08520 // AT5G58610 // AT3G50260 // AT5G04275 // AT5G60200 // AT1G18570 // AT1G22310 // AT3G11285 // AT3G12320 // AT5G14495 // AT3G56940 // AT1G04240 // AT4G04640 // AT1G20340 // AT5G09410 // AT2G32460 // AT5G25190 // AT1G03630 // AT5G24930 // AT5G64610 // AT3G59060 // AT3G49930 // AT4G27310 // AT4G19020 // AT5G58620 // AT1G06040 // AT1G22770 // AT1G09620 // AT3G07650 // AT3G60400 // AT5G51790 // AT1G49130 // AT5G15850 // AT1G32060 // AT2G07763 // AT5G47390 // AT2G07765 // AT2G07764 // AT1G07480 // AT3G11280 // AT3G46090 // AT5G24120 // AT5G39535 // AT2G33700 // AT1G68360 // AT5G63160 // AT3G12930 // AT1G73870 // AT2G32100 // AT5G61620 // AT5G61380 // AT3G61120 // AT1G69570 // AT3G60030 // AT2G25900 // AT1G12610 // AT3G02380 // AT1G71080 // AT5G56860 // AT4G38620 // AT3G63070 // AT1G68880 // AT2G29970 // AT1G10470 // AT5G15840 // AT2G15950 // AT4G17460 // AT4G01690 // AT4G32800 // AT1G78250 // AT4G28610 // AT2G46790 // AT1G44446 // AT3G48100 // AT1G68670 // AT4G36730 // AT4G09650 // AT5G28770 // AT3G45260 // AT3G28910 // AT5G13630 // AT5G06980 // AT4G25080 // AT1G22320 // AT3G58120 // AT4G31550 // AT5G07580 // AT2G40670 // AT5G66568 // AT1G25250 // AT5G14490 // AT4G28190 // AT5G54190 // AT3G23250 // AT1G74470 // AT4G22570 // AT4G18890 // AT4G03405 // AT4G27950 // AT5G67455 // AT1G52830 // AT5G67450 // AT5G10570 // AT3G57040 // AT3G55560 // AT2G03590 // AT2G34750 // AT5G61590 // AT3G02400 // AT2G41070 // AT1G33760 // AT2G07792 // AT1G76900 // AT4G26375 // AT1G25550 // AT1G17220 // AT5G54470 // AT5G16180 // AT3G14930 // AT1G68190 // AT2G45850 // AT4G20970 // AT2G42870 // AT4G01865 // AT1G27050 // AT5G58900 // AT2G34600 // AT5G47660 // AT2G41940 // AT4G34610 // AT1G64860 // AT4G27440 // AT5G39660 // AT5G03680 // AT5G17260 // AT1G68520 // AT5G03720 // AT3G59410 // AT5G62430 // AT4G25490 
GO:0042742	P	defense response to bacterium	21	945	354	28362	0.011	0.28	// AT4G31550 // AT5G66570 // AT4G23300 // AT4G08920 // AT1G65930 // AT1G02860 // AT3G45860 // AT2G43710 // AT4G23290 // AT1G32060 // AT1G06680 // AT4G01050 // AT4G23220 // AT3G50260 // AT2G25110 // AT4G03280 // AT1G18570 // AT4G09650 // AT4G16890 // AT1G51090 // AT4G20260 
GO:0009648	P	photoperiodism	9	945	104	28362	0.011	0.28	// AT1G04400 // AT5G64930 // AT1G06040 // AT4G26000 // AT3G22420 // AT2G18790 // AT1G22770 // AT3G07650 // AT5G64610 
GO:0071395	P	cellular response to jasmonic acid stimulus	8	945	87	28362	0.012	0.3	// AT1G72450 // AT2G34600 // AT2G18790 // AT3G11670 // AT5G64930 // AT3G15356 // AT2G43710 // AT2G32800 
GO:0009736	P	cytokinin-activated signaling pathway	7	945	70	28362	0.012	0.3	// AT4G27950 // AT1G68360 // AT1G10470 // AT2G41940 // AT2G40670 // AT3G48100 // AT3G57040 
GO:0006820	P	anion transport	15	945	227	28362	0.012	0.31	// AT3G57280 // AT5G02170 // AT3G26570 // AT3G49920 // AT4G08920 // AT4G27720 // AT3G11900 // AT5G58140 // AT3G27170 // AT5G12860 // AT5G46110 // AT5G62290 // AT5G52050 // AT1G26730 // AT4G23650 
GO:0016070	P	RNA metabolic process	137	945	3403	28362	0.013	0.33	// AT1G33240 // AT5G61270 // AT1G25440 // AT1G30500 // AT3G17040 // AT2G46590 // AT1G04530 // AT2G18790 // AT5G08050 // AT2G43010 // AT1G52830 // AT1G05805 // AT3G60030 // AT1G12610 // AT2G21650 // AT5G67630 // AT1G50000 // AT5G16750 // AT3G50700 // AT5G23280 // AT1G72450 // AT2G14210 // AT5G47660 // AT5G59380 // AT5G08330 // AT2G34620 // AT4G25470 // AT1G21910 // AT3G20550 // AT3G15540 // AT5G08520 // AT5G58610 // AT3G50260 // AT5G51790 // AT5G60200 // AT1G18570 // AT1G22310 // AT5G24930 // AT3G12320 // AT1G04240 // AT5G09410 // AT2G32460 // AT5G25190 // AT5G64610 // AT3G59060 // AT3G49930 // AT3G18970 // AT4G27310 // AT4G19020 // AT5G58620 // AT1G06040 // AT1G22770 // AT1G09620 // AT3G07650 // AT3G60400 // AT1G49130 // AT5G15850 // AT5G47390 // AT1G68880 // AT1G07480 // AT3G11280 // AT3G46090 // AT5G57180 // AT2G33700 // AT1G68360 // AT5G63160 // AT5G55920 // AT1G73870 // AT2G32100 // AT5G61620 // AT5G61380 // AT3G61120 // AT1G69570 // AT2G25900 // AT5G24120 // AT3G02380 // AT1G71080 // AT5G56860 // AT4G38620 // AT3G63070 // AT2G29970 // AT1G10470 // AT5G15840 // AT4G26000 // AT4G17460 // AT5G62290 // AT5G66360 // AT4G32800 // AT4G28610 // AT2G46790 // AT3G48100 // AT1G68670 // AT4G36730 // AT4G31550 // AT5G28770 // AT3G45260 // AT3G28910 // AT5G06980 // AT3G58120 // AT5G07580 // AT2G40670 // AT1G25250 // AT5G14490 // AT4G28190 // AT3G23250 // AT4G18890 // AT4G27950 // AT5G67450 // AT5G10570 // AT3G57040 // AT3G55560 // AT2G34750 // AT5G61590 // AT3G02400 // AT2G41070 // AT1G33760 // AT1G76900 // AT1G25550 // AT5G54470 // AT5G16180 // AT1G68190 // AT2G45850 // AT4G20970 // AT2G42870 // AT1G27050 // AT5G58900 // AT2G34600 // AT2G41940 // AT4G34610 // AT1G64860 // AT5G39660 // AT5G03680 // AT5G17260 // AT1G68520 // AT5G03720 // AT5G62430 // AT4G25490 
GO:0009733	P	response to auxin	23	945	407	28362	0.013	0.33	// AT1G52830 // AT1G04240 // AT4G03400 // AT1G29440 // AT2G21210 // AT5G24520 // AT4G38840 // AT3G43120 // AT2G43010 // AT4G22620 // AT3G59060 // AT5G12330 // AT3G28910 // AT4G34760 // AT1G71090 // AT5G47390 // AT4G38850 // AT4G38860 // AT5G63160 // AT3G15540 // AT4G16890 // AT3G23250 // AT1G18570 
GO:0042752	P	regulation of circadian rhythm	6	945	55	28362	0.014	0.34	// AT4G08920 // AT1G10470 // AT1G04400 // AT2G18790 // AT1G22770 // AT5G08330 
GO:0012501	P	programmed cell death	11	945	147	28362	0.014	0.34	// AT5G64930 // AT4G08920 // AT2G34770 // AT3G45860 // AT5G15410 // AT3G48090 // AT2G32460 // AT3G50930 // AT1G02860 // AT3G28910 // AT1G79340 
GO:0071368	P	cellular response to cytokinin stimulus	7	945	72	28362	0.014	0.34	// AT4G27950 // AT1G68360 // AT1G10470 // AT2G41940 // AT2G40670 // AT3G48100 // AT3G57040 
GO:0072593	P	reactive oxygen species metabolic process	12	945	169	28362	0.015	0.36	// AT1G77490 // AT5G39580 // AT4G08920 // AT2G05070 // AT5G14920 // AT1G04400 // AT3G48090 // AT4G09010 // AT1G67080 // AT4G36730 // AT4G23450 // AT3G28200 
GO:0044283	P	small molecule biosynthetic process	33	945	653	28362	0.015	0.37	// AT4G15560 // AT1G62180 // AT5G04230 // AT5G04490 // AT1G18640 // AT1G68890 // AT2G34630 // AT4G29840 // AT1G79460 // AT2G34770 // AT5G28237 // AT1G23310 // AT4G25050 // AT5G14060 // AT3G25770 // AT1G02860 // AT3G28910 // AT2G06050 // AT3G02870 // AT3G15850 // AT5G17230 // AT5G15650 // AT3G45140 // AT4G19010 // AT3G49680 // AT3G11670 // AT5G08520 // AT2G43710 // AT5G52570 // AT1G74470 // AT1G67080 // AT1G12610 // AT5G16760 
GO:0009658	P	chloroplast organization	11	945	150	28362	0.016	0.37	// AT2G47940 // AT3G25690 // AT3G60400 // AT5G24120 // AT5G08050 // AT3G56940 // AT5G62430 // AT5G58140 // AT1G58200 // AT5G63420 // AT3G02380 
GO:0045087	P	innate immune response	19	945	323	28362	0.016	0.38	// AT1G18570 // AT5G64930 // AT4G19530 // AT4G08920 // AT3G48090 // AT5G03350 // AT5G48485 // AT3G55560 // AT5G15410 // AT4G25050 // AT4G16890 // AT3G15356 // AT2G25110 // AT3G50930 // AT2G20580 // AT1G56510 // AT1G02860 // AT5G10760 // AT3G28910 
GO:0001558	P	regulation of cell growth	7	945	75	28362	0.017	0.39	// AT1G33240 // AT4G08920 // AT2G32460 // AT5G47390 // AT5G54380 // AT3G51550 // AT4G20260 
GO:0006972	P	hyperosmotic response	7	945	75	28362	0.017	0.39	// AT5G24770 // AT2G40880 // AT4G30960 // AT4G04340 // AT5G58070 // AT1G05680 // AT5G67450 
GO:0008219	P	cell death	13	945	194	28362	0.017	0.4	// AT5G64930 // AT4G08920 // AT2G34770 // AT3G45860 // AT5G15410 // AT3G48090 // AT3G50260 // AT2G32460 // AT2G01290 // AT3G50930 // AT1G02860 // AT3G28910 // AT1G79340 
GO:0006970	P	response to osmotic stress	32	945	636	28362	0.018	0.41	// AT4G30960 // AT5G50950 // AT5G67450 // AT1G05680 // AT4G04330 // AT5G18170 // AT1G56340 // AT1G12610 // AT5G43060 // AT2G37180 // AT1G65930 // AT1G06040 // AT5G58070 // AT1G58200 // AT4G23650 // AT3G63060 // AT5G24770 // AT4G27710 // AT4G04340 // AT5G15650 // AT5G47390 // AT2G37170 // AT2G33700 // AT5G14920 // AT2G40880 // AT1G50010 // AT5G08520 // AT3G23250 // AT1G18570 // AT4G20260 // AT5G15970 // AT1G59960 
GO:0046777	P	protein autophosphorylation	10	945	133	28362	0.018	0.41	// AT4G00720 // AT4G08920 // AT1G16130 // AT1G10470 // AT5G58140 // AT5G54380 // AT3G24550 // AT4G21940 // AT3G51550 // AT4G23650 
GO:0034645	P	cellular macromolecule biosynthetic process	173	945	4455	28362	0.019	0.43	// AT1G33240 // AT5G61270 // AT1G11720 // AT1G25440 // AT1G30500 // AT3G17040 // AT2G46590 // AT3G27540 // AT2G18790 // AT5G64735 // AT5G08050 // AT2G43010 // AT5G57180 // AT1G05805 // AT3G60030 // AT1G12610 // AT2G21650 // AT5G67630 // AT4G26000 // AT3G50700 // AT4G23650 // AT3G13640 // AT5G23280 // AT1G72450 // AT2G14210 // AT3G20365 // AT3G19030 // AT5G59380 // AT5G08330 // AT2G34620 // AT4G25470 // AT1G21910 // AT3G20550 // AT3G15540 // AT5G08520 // AT5G58610 // AT3G50260 // AT2G20980 // AT5G04275 // AT5G60200 // AT1G18570 // AT1G22310 // AT5G24930 // AT3G12320 // AT5G14495 // AT1G04240 // AT1G20340 // AT5G09410 // AT2G32460 // AT5G25190 // AT3G54840 // AT5G64610 // AT3G59060 // AT3G49930 // AT4G27310 // AT4G19020 // AT5G58620 // AT1G06040 // AT3G61130 // AT1G22770 // AT1G09620 // AT3G07650 // AT2G29680 // AT1G27440 // AT3G60400 // AT5G51790 // AT1G49130 // AT5G15850 // AT2G07763 // AT2G25110 // AT5G47390 // AT2G07765 // AT2G07764 // AT1G07480 // AT3G11280 // AT3G46090 // AT5G24120 // AT5G39535 // AT2G33700 // AT1G68360 // AT5G63160 // AT3G12930 // AT1G73870 // AT2G32100 // AT5G61620 // AT5G61380 // AT3G61120 // AT1G69570 // AT2G25900 // AT1G23490 // AT4G28610 // AT3G02380 // AT1G71080 // AT5G56860 // AT4G38620 // AT3G63070 // AT1G68880 // AT2G29970 // AT1G10470 // AT4G18270 // AT5G15840 // AT2G15950 // AT4G17460 // AT2G18290 // AT4G32800 // AT1G78250 // AT2G46790 // AT3G48100 // AT1G68670 // AT4G36730 // AT3G11285 // AT5G28770 // AT3G45260 // AT3G28910 // AT5G06980 // AT1G32900 // AT1G22320 // AT5G15650 // AT3G58120 // AT4G31550 // AT5G07580 // AT2G40670 // AT5G66568 // AT1G25250 // AT5G14490 // AT4G28190 // AT3G23250 // AT4G18890 // AT4G03405 // AT4G27950 // AT4G21060 // AT5G67455 // AT1G52830 // AT5G67450 // AT5G10570 // AT3G57040 // AT3G55560 // AT2G34750 // AT5G61590 // AT3G02400 // AT2G39930 // AT2G41070 // AT1G33760 // AT2G07792 // AT1G76900 // AT4G26375 // AT1G25550 // AT1G17220 // AT4G20260 // AT5G54470 // AT5G16180 // AT1G68190 // AT2G45850 // AT4G20970 // AT2G42870 // AT4G01865 // AT1G27050 // AT5G12860 // AT5G58900 // AT1G63350 // AT2G34600 // AT5G47660 // AT2G41940 // AT4G34610 // AT1G64860 // AT5G39660 // AT5G03680 // AT5G17260 // AT1G68520 // AT5G03720 // AT3G59410 // AT5G62430 // AT4G25490 
GO:0006629	P	lipid metabolic process	46	945	994	28362	0.02	0.45	// AT3G61580 // AT4G15560 // AT3G15850 // AT5G04490 // AT5G19200 // AT5G08030 // AT3G25180 // AT1G48300 // AT5G52570 // AT5G03080 // AT1G29670 // AT1G79810 // AT2G34630 // AT1G76090 // AT1G79460 // AT2G34770 // AT5G64940 // AT3G23480 // AT1G12610 // AT4G25050 // AT3G48090 // AT5G58070 // AT1G74460 // AT1G32200 // AT3G28910 // AT1G18460 // AT3G02870 // AT1G62190 // AT5G17230 // AT5G45670 // AT3G11670 // AT3G45140 // AT2G07050 // AT1G02660 // AT4G18270 // AT4G38690 // AT5G13710 // AT1G73920 // AT1G73480 // AT1G56630 // AT2G43710 // AT1G09390 // AT2G30220 // AT5G13640 // AT1G67080 // AT1G30370 
GO:1901698	P	response to nitrogen compound	16	945	264	28362	0.02	0.46	// AT2G21210 // AT4G31550 // AT3G20550 // AT2G34600 // AT5G58610 // AT2G35930 // AT2G14210 // AT1G66160 // AT3G15356 // AT5G03680 // AT3G23250 // AT5G03720 // AT5G67450 // AT3G46090 // AT1G02860 // AT3G50260 
GO:0048523	P	negative regulation of cellular process	30	945	594	28362	0.02	0.46	// AT1G33240 // AT4G38620 // AT1G30500 // AT3G15850 // AT3G17040 // AT2G18790 // AT5G67450 // AT2G18290 // AT5G66570 // AT2G34770 // AT2G46790 // AT4G20260 // AT1G72450 // AT5G04275 // AT2G47400 // AT1G67740 // AT5G01810 // AT5G47390 // AT3G50820 // AT1G08390 // AT3G20550 // AT2G34600 // AT3G12930 // AT1G20340 // AT2G32100 // AT2G33560 // AT2G42870 // AT2G25900 // AT5G62430 // AT3G51550 
GO:0006955	P	immune response	19	945	333	28362	0.021	0.47	// AT1G18570 // AT5G64930 // AT4G19530 // AT4G08920 // AT3G48090 // AT5G03350 // AT5G48485 // AT3G55560 // AT5G15410 // AT4G25050 // AT4G16890 // AT3G15356 // AT2G25110 // AT3G50930 // AT2G20580 // AT1G56510 // AT1G02860 // AT5G10760 // AT3G28910 
GO:0051172	P	negative regulation of nitrogen compound metabolic process	20	945	356	28362	0.021	0.47	// AT1G33240 // AT1G72450 // AT2G25900 // AT1G08390 // AT1G30500 // AT2G34600 // AT4G38620 // AT3G12930 // AT3G17040 // AT2G46790 // AT2G32100 // AT3G20550 // AT2G18790 // AT5G67450 // AT5G47390 // AT5G04275 // AT2G42870 // AT2G18290 // AT5G62430 // AT1G20340 
GO:0009738	P	abscisic acid-activated signaling pathway	15	945	243	28362	0.021	0.47	// AT4G23450 // AT3G63060 // AT1G70790 // AT2G41940 // AT5G05860 // AT5G05440 // AT5G01810 // AT5G08520 // AT2G41070 // AT2G32460 // AT3G51550 // AT5G67450 // AT4G21940 // AT5G52900 // AT4G23650 
GO:0009890	P	negative regulation of biosynthetic process	20	945	360	28362	0.023	0.51	// AT1G33240 // AT1G72450 // AT5G61590 // AT2G34600 // AT2G47400 // AT3G12930 // AT4G38620 // AT1G30500 // AT2G46790 // AT2G32100 // AT3G20550 // AT2G18790 // AT5G67450 // AT5G47390 // AT5G04275 // AT2G25900 // AT2G42870 // AT2G18290 // AT5G62430 // AT1G20340 
GO:0009059	P	macromolecule biosynthetic process	174	945	4511	28362	0.023	0.51	// AT1G33240 // AT5G61270 // AT1G11720 // AT1G25440 // AT1G30500 // AT3G17040 // AT2G46590 // AT3G27540 // AT2G18790 // AT5G64735 // AT5G08050 // AT2G43010 // AT5G57180 // AT1G05805 // AT3G60030 // AT1G12610 // AT2G21650 // AT5G67630 // AT4G26000 // AT2G33570 // AT3G50700 // AT4G23650 // AT3G13640 // AT5G23280 // AT1G72450 // AT2G14210 // AT3G20365 // AT3G19030 // AT5G59380 // AT5G08330 // AT2G34620 // AT4G25470 // AT1G21910 // AT3G20550 // AT3G15540 // AT5G08520 // AT5G58610 // AT3G50260 // AT2G20980 // AT5G04275 // AT5G60200 // AT1G18570 // AT1G22310 // AT5G24930 // AT3G12320 // AT5G14495 // AT1G04240 // AT1G20340 // AT5G09410 // AT2G32460 // AT5G25190 // AT3G54840 // AT5G64610 // AT3G59060 // AT3G49930 // AT4G27310 // AT4G19020 // AT5G58620 // AT1G06040 // AT3G61130 // AT1G22770 // AT1G09620 // AT3G07650 // AT2G29680 // AT1G27440 // AT3G60400 // AT5G51790 // AT1G49130 // AT5G15850 // AT2G07763 // AT2G25110 // AT5G47390 // AT2G07765 // AT2G07764 // AT1G07480 // AT3G11280 // AT3G46090 // AT5G24120 // AT5G39535 // AT2G33700 // AT1G68360 // AT5G63160 // AT3G12930 // AT1G73870 // AT2G32100 // AT5G61620 // AT5G61380 // AT3G61120 // AT1G69570 // AT2G25900 // AT1G23490 // AT4G28610 // AT3G02380 // AT1G71080 // AT5G56860 // AT4G38620 // AT3G63070 // AT1G68880 // AT2G29970 // AT1G10470 // AT4G18270 // AT5G15840 // AT2G15950 // AT4G17460 // AT2G18290 // AT4G32800 // AT1G78250 // AT2G46790 // AT3G48100 // AT1G68670 // AT4G36730 // AT3G11285 // AT5G28770 // AT3G45260 // AT3G28910 // AT5G06980 // AT1G32900 // AT1G22320 // AT5G15650 // AT3G58120 // AT4G31550 // AT5G07580 // AT2G40670 // AT5G66568 // AT1G25250 // AT5G14490 // AT4G28190 // AT3G23250 // AT4G18890 // AT4G03405 // AT4G27950 // AT4G21060 // AT5G67455 // AT1G52830 // AT5G67450 // AT5G10570 // AT3G57040 // AT3G55560 // AT2G34750 // AT5G61590 // AT3G02400 // AT2G39930 // AT2G41070 // AT1G33760 // AT2G07792 // AT1G76900 // AT4G26375 // AT1G25550 // AT1G17220 // AT4G20260 // AT5G54470 // AT5G16180 // AT1G68190 // AT2G45850 // AT4G20970 // AT2G42870 // AT4G01865 // AT1G27050 // AT5G12860 // AT5G58900 // AT1G63350 // AT2G34600 // AT5G47660 // AT2G41940 // AT4G34610 // AT1G64860 // AT5G39660 // AT5G03680 // AT5G17260 // AT1G68520 // AT5G03720 // AT3G59410 // AT5G62430 // AT4G25490 
GO:0043170	P	macromolecule metabolic process	299	945	8111	28362	0.024	0.52	// AT5G24820 // AT1G29930 // AT5G61270 // AT1G11720 // AT1G25440 // AT1G30500 // AT3G45860 // AT4G30960 // AT3G17040 // AT2G46590 // AT3G22420 // AT3G27540 // AT2G18790 // AT4G05180 // AT2G25900 // AT5G08050 // AT3G54890 // AT2G43010 // AT4G25810 // AT5G57180 // AT1G05805 // AT5G28770 // AT3G60030 // AT1G12610 // AT5G43060 // AT5G67630 // AT1G50000 // AT4G23300 // AT5G16750 // AT5G10760 // AT2G33570 // AT5G58610 // AT3G50700 // AT4G21280 // AT1G79340 // AT4G00720 // AT5G23280 // AT1G72450 // AT1G51820 // AT2G23300 // AT2G05070 // AT5G01810 // AT2G14210 // AT3G20365 // AT3G19030 // AT4G28190 // AT5G54380 // AT3G55450 // AT4G34960 // AT5G08330 // AT4G23290 // AT2G34620 // AT4G25470 // AT3G61470 // AT1G21910 // AT1G04530 // AT1G29920 // AT3G20550 // AT5G59380 // AT1G02670 // AT1G75440 // AT3G15540 // AT3G12700 // AT5G08520 // AT2G40670 // AT3G50260 // AT5G63410 // AT5G51790 // AT5G60200 // AT1G18570 // AT1G22310 // AT2G32800 // AT5G64735 // AT3G12320 // AT1G03930 // AT5G14495 // AT1G72460 // AT1G04240 // AT1G67750 // AT1G20340 // AT5G09410 // AT4G04570 // AT1G27440 // AT2G32460 // AT1G79810 // AT5G16180 // AT3G54840 // AT4G21940 // AT1G67900 // AT5G64610 // AT3G59060 // AT1G33240 // AT3G53380 // AT4G08920 // AT3G49930 // AT3G18970 // AT4G27310 // AT4G19020 // AT5G58620 // AT1G06040 // AT3G61130 // AT1G22770 // AT1G09620 // AT5G38510 // AT1G52290 // AT4G30280 // AT3G07650 // AT5G24930 // AT2G29680 // AT5G58130 // AT5G04200 // AT2G45850 // AT3G60400 // AT5G04275 // AT1G49130 // AT5G15850 // AT1G32060 // AT2G07763 // AT1G66160 // AT4G18700 // AT2G25110 // AT5G47390 // AT2G07765 // AT2G30520 // AT1G45160 // AT1G07480 // AT3G11280 // AT3G46090 // AT3G50820 // AT2G34430 // AT5G24120 // AT2G42350 // AT2G33700 // AT4G18890 // AT1G08390 // AT3G18060 // AT1G68360 // AT5G63160 // AT5G55920 // AT1G34750 // AT1G73870 // AT1G68765 // AT2G32100 // AT3G28040 // AT5G61620 // AT1G21270 // AT5G58140 // AT1G69570 // AT4G10340 // AT1G23490 // AT4G28610 // AT3G02380 // AT1G71080 // AT5G56860 // AT4G38620 // AT2G21650 // AT3G63070 // AT3G47470 // AT2G29970 // AT1G16130 // AT1G10470 // AT2G07764 // AT5G15840 // AT4G26000 // AT2G15950 // AT4G17460 // AT2G20580 // AT5G62290 // AT2G18290 // AT5G66360 // AT2G34420 // AT3G08940 // AT4G32800 // AT1G78250 // AT1G29910 // AT2G46790 // AT4G20430 // AT4G23220 // AT3G48100 // AT1G68670 // AT2G47940 // AT4G36730 // AT3G11285 // AT4G22290 // AT3G45260 // AT3G28910 // AT5G58900 // AT1G76900 // AT5G06980 // AT1G32900 // AT1G22320 // AT1G60800 // AT5G39535 // AT3G27690 // AT2G45180 // AT1G15820 // AT5G15650 // AT3G58120 // AT1G03590 // AT1G03600 // AT2G05100 // AT4G31550 // AT5G07580 // AT3G17090 // AT1G51850 // AT4G03390 // AT1G02860 // AT5G66568 // AT1G25250 // AT3G51550 // AT5G14490 // AT5G54590 // AT3G29320 // AT1G68830 // AT3G23250 // AT3G12930 // AT4G23650 // AT3G61060 // AT1G76920 // AT4G03405 // AT3G24550 // AT3G13640 // AT4G27950 // AT3G18980 // AT4G21060 // AT5G25190 // AT2G37710 // AT5G67455 // AT1G52830 // AT5G01530 // AT5G67450 // AT5G10570 // AT3G57040 // AT3G55560 // AT2G42360 // AT5G47040 // AT5G40380 // AT2G34750 // AT2G20980 // AT5G61590 // AT5G66570 // AT3G49970 // AT3G02400 // AT1G68880 // AT5G61380 // AT2G39930 // AT2G41070 // AT1G33760 // AT1G23440 // AT2G07792 // AT3G61120 // AT4G26375 // AT1G25550 // AT1G17220 // AT4G18270 // AT4G20260 // AT5G59160 // AT5G02760 // AT5G54470 // AT1G63350 // AT1G75460 // AT5G64920 // AT1G68190 // AT1G51805 // AT1G04400 // AT1G77480 // AT4G20970 // AT2G42870 // AT4G17090 // AT4G01865 // AT5G36950 // AT1G27050 // AT5G12860 // AT4G00490 // AT5G60900 // AT3G52500 // AT1G21250 // AT2G39000 // AT5G45820 // AT2G34600 // AT5G47660 // AT2G41940 // AT2G35930 // AT4G34610 // AT1G64860 // AT1G16150 // AT5G39660 // AT5G16590 // AT1G61520 // AT5G03680 // AT5G17260 // AT1G68520 // AT3G18773 // AT5G03720 // AT1G19740 // AT3G59410 // AT5G62430 // AT5G54270 // AT4G25490 
GO:0048831	P	regulation of shoot system development	13	945	204	28362	0.024	0.53	// AT5G56860 // AT2G24790 // AT4G08920 // AT5G02760 // AT5G15850 // AT5G15840 // AT5G08520 // AT1G04400 // AT5G03680 // AT2G32460 // AT4G28190 // AT5G24930 // AT3G02380 
GO:0045934	P	negative regulation of nucleobase-containing compound metabolic process	15	945	249	28362	0.025	0.54	// AT1G33240 // AT1G72450 // AT1G08390 // AT1G30500 // AT2G34600 // AT4G38620 // AT3G17040 // AT2G46790 // AT2G32100 // AT2G18790 // AT5G67450 // AT5G47390 // AT2G42870 // AT2G18290 // AT5G62430 
GO:0009740	P	gibberellic acid mediated signaling pathway	7	945	82	28362	0.025	0.54	// AT5G56860 // AT1G79460 // AT1G68360 // AT1G74670 // AT2G41940 // AT5G14920 // AT2G32460 
GO:0009583	P	detection of light stimulus	6	945	64	28362	0.025	0.55	// AT5G61270 // AT4G08920 // AT3G59060 // AT2G18790 // AT1G22770 // AT2G43010 
GO:0010476	P	gibberellin mediated signaling pathway	7	945	83	28362	0.026	0.56	// AT5G56860 // AT1G79460 // AT1G68360 // AT1G74670 // AT2G41940 // AT5G14920 // AT2G32460 
GO:0042886	P	amide transport	7	945	83	28362	0.026	0.56	// AT5G55930 // AT1G59740 // AT5G53510 // AT2G03590 // AT3G16240 // AT4G16370 // AT5G19380 
GO:0098542	P	defense response to other organism	43	945	936	28362	0.026	0.56	// AT5G03350 // AT4G23290 // AT1G06680 // AT5G08055 // AT5G51845 // AT3G48090 // AT5G66570 // AT4G08920 // AT4G23300 // AT1G19610 // AT1G15010 // AT4G03280 // AT4G25050 // AT1G65930 // AT4G23220 // AT5G10760 // AT2G42530 // AT4G09650 // AT1G02860 // AT4G20260 // AT5G39580 // AT5G24770 // AT5G48485 // AT4G01050 // AT4G20970 // AT1G04400 // AT3G15356 // AT2G25110 // AT1G18570 // AT1G32060 // AT1G51090 // AT5G64930 // AT4G31550 // AT3G45860 // AT1G21250 // AT4G16890 // AT2G43710 // AT3G50260 // AT1G33607 // AT1G56510 // AT4G10115 // AT5G19380 // AT3G51550 
GO:0009657	P	plastid organization	13	945	207	28362	0.027	0.57	// AT2G47940 // AT3G25690 // AT3G60400 // AT5G24120 // AT3G17040 // AT5G08050 // AT3G56940 // AT5G62430 // AT2G07050 // AT5G58140 // AT1G58200 // AT5G63420 // AT3G02380 
GO:0048638	P	regulation of developmental growth	9	945	123	28362	0.027	0.58	// AT4G08920 // AT3G20550 // AT1G04400 // AT1G29440 // AT5G03680 // AT2G32460 // AT5G54380 // AT4G28190 // AT4G20260 
GO:0010228	P	vegetative to reproductive phase transition of meristem	12	945	187	28362	0.028	0.59	// AT1G04400 // AT5G64930 // AT3G63060 // AT1G06040 // AT3G21060 // AT4G26000 // AT3G22420 // AT2G01290 // AT2G18790 // AT1G22770 // AT3G07650 // AT5G64610 
GO:0071407	P	cellular response to organic cyclic compound	12	945	187	28362	0.028	0.59	// AT3G20550 // AT3G48090 // AT5G03350 // AT5G48485 // AT4G16890 // AT2G43710 // AT2G32800 // AT5G54380 // AT3G50930 // AT2G42870 // AT4G18890 // AT3G51550 
GO:0042743	P	hydrogen peroxide metabolic process	8	945	104	28362	0.029	0.59	// AT1G77490 // AT5G39580 // AT4G08920 // AT4G23450 // AT3G48090 // AT4G09010 // AT4G36730 // AT3G28200 
GO:0071370	P	cellular response to gibberellin stimulus	7	945	85	28362	0.029	0.6	// AT5G56860 // AT1G79460 // AT1G68360 // AT1G74670 // AT2G41940 // AT5G14920 // AT2G32460 
